src,dst,Protocol,pktrate,pktperflow,dur,dur_nsec,bytecount,pktcount
5.0,15.0,2,372,11187,184,354000000,88324848,78112
16.0,0.0,1,0,28,139,767000000,13230,135
13.0,10.0,2,440,13224,180,640000000,87791034,79425
3.0,0.0,2,327,9830,30,336000000,649572,9840
4.0,1.0,2,437,13114,109,56000000,53385476,47078
1.0,16.0,3,226,6795,380,759000000,114632504,110012
16.0,13.0,3,451,13538,132,765000000,65585650,61525
15.0,15.0,1,0,29,821,154000000,78498,801
10.0,16.0,3,450,13529,140,394000000,67454348,63278
13.0,5.0,2,295,8855,206,137000000,3189402,59063
10.0,13.0,3,265,7959,117,321000000,35379026,33953
13.0,11.0,3,78,2369,316,410000000,139955140,131290
12.0,17.0,1,0,29,781,918000000,74774,763
3.0,13.0,3,449,13491,227,81000000,108966520,102220
16.0,3.0,1,0,29,741,139000000,70854,723
3.0,13.0,3,451,13554,177,218000000,85137156,79866
10.0,15.0,1,1,31,831,351000000,135539576,130812
13.0,15.0,1,0,29,1790,204000000,135649728,131936
2.0,12.0,2,252,7585,65,564000000,1060240,18280
1.0,11.0,3,446,13393,45,921000000,22433970,21045
9.0,15.0,3,307,9226,273,448000000,89177486,85583
0.0,16.0,3,443,13306,190,299000000,91220818,85573
1.0,11.0,1,1,30,83,65000000,7938,81
16.0,13.0,3,220,6607,447,500000000,130804344,125532
16.0,14.0,1,307,9211,147,691000000,45191540,43370
1.0,11.0,1,289,8687,232,717000000,66181588,63514
13.0,16.0,3,451,13531,250,554000000,120254394,112809
1.0,13.0,1,0,29,162,982000000,15582,159
16.0,2.0,1,1,30,540,151000000,51646,527
14.0,10.0,2,0,0,24,153000000,789210,14615
1.0,11.0,3,78,2369,263,25000000,115881662,108707
14.0,10.0,1,1,30,748,507000000,71638,731
15.0,13.0,2,74,2222,321,345000000,5944218,90061
12.0,5.0,2,300,9004,167,306000000,2759130,51095
9.0,15.0,3,315,9457,33,411000000,10855556,10418
18.0,13.0,3,214,6422,226,918000000,66561918,63879
2.0,16.0,3,453,13593,80,261000000,38680876,36286
14.0,10.0,1,0,29,588,376000000,56252,574
11.0,16.0,3,310,9306,310,754000000,101574160,97480
0.0,4.0,2,143,4313,465,965000000,7509898,129481
3.0,15.0,3,451,13532,283,340000000,135951244,127534
2.0,16.0,3,451,13536,229,292000000,110351254,103519
10.0,16.0,3,451,13533,228,831000000,110388564,103554
13.0,6.0,2,442,13273,75,869000000,37017318,32531
12.0,2.0,1,0,0,28,432000000,2646,27
12.0,13.0,3,451,13531,197,80000000,94585114,88729
18.0,13.0,3,0,0,17,167000000,5648682,5421
0.0,6.0,2,447,13435,170,524000000,83409700,74838
10.0,13.0,3,238,7158,417,495000000,123919850,118925
18.0,10.0,2,629,18898,76,365000000,2578824,47756
10.0,13.0,1,0,29,918,429000000,87808,896
16.0,10.0,1,0,29,538,206000000,51450,525
17.0,13.0,1,297,8915,91,170000000,28225696,27088
3.0,13.0,3,238,7165,437,427000000,131957838,126639
16.0,6.0,2,290,8712,84,264000000,1567050,23737
3.0,7.0,2,314,9424,163,414000000,2922156,50382
12.0,2.0,2,448,13454,124,450000000,61021974,55423
3.0,15.0,1,0,29,50,40000000,4704,48
2.0,15.0,1,0,29,1521,412000000,135624052,131674
18.0,13.0,2,590,17720,226,378000000,7548660,139790
1.0,11.0,1,1,30,332,842000000,31850,325
4.0,16.0,3,86,2604,450,898000000,135458958,129999
17.0,10.0,2,328,9868,229,180000000,4797268,72680
12.0,13.0,3,294,8825,257,188000000,82329462,79011
15.0,1.0,1,293,8813,331,333000000,96239120,92360
3.0,13.0,3,248,7454,257,411000000,74388380,71390
15.0,13.0,2,290,8705,391,367000000,6861690,118305
16.0,12.0,1,0,24,1029,958000000,97902,999
16.0,0.0,1,0,29,181,241000000,17248,176
16.0,12.0,1,0,0,19,757000000,1862,19
12.0,15.0,3,451,13532,261,320000000,126075820,118270
16.0,12.0,1,1,30,259,773000000,24794,253
0.0,16.0,2,451,13552,270,411000000,132064764,120378
13.0,11.0,3,450,13529,216,429000000,104130078,97683
1.0,11.0,3,446,13393,45,921000000,22433970,21045
0.0,6.0,2,334,10037,100,500000000,2191376,33200
10.0,15.0,1,0,29,100,915000000,9604,98
1.0,15.0,3,207,6237,413,384000000,123761466,118773
13.0,2.0,2,207,6237,316,258000000,146192856,129416
8.0,3.0,2,449,13473,284,152000000,139066350,125291
14.0,3.0,1,0,29,218,299000000,20776,212
18.0,13.0,3,429,12883,28,620000000,15339740,14390
7.0,11.0,2,303,9092,302,257000000,6069012,91946
5.0,0.0,2,329,9883,300,409000000,6553590,99293
1.0,16.0,3,311,9350,200,301000000,64533144,61932
14.0,17.0,2,0,0,21,288000000,327090,4955
2.0,3.0,2,299,8976,200,479000000,3493862,60239
11.0,16.0,3,311,9338,250,795000000,82235682,78921
3.0,13.0,1,0,29,798,494000000,76342,779
11.0,16.0,3,311,9336,370,806000000,120859496,115988
18.0,15.0,1,309,9296,229,720000000,73318246,70363
9.0,15.0,3,312,9389,303,451000000,98960824,94972
14.0,16.0,3,450,13527,200,654000000,96291780,90330
2.0,11.0,1,340,10201,135,329000000,47892404,45962
0.0,15.0,1,0,29,349,965000000,33418,341
9.0,15.0,3,307,9239,63,430000000,20490930,19665
7.0,3.0,2,299,8989,74,87000000,1317762,19965
2.0,15.0,1,0,29,709,901000000,67718,691
1.0,11.0,1,337,10131,48,359000000,16668874,15997
8.0,11.0,2,0,0,20,211000000,394806,6807
17.0,12.0,2,0,0,10,996000000,228132,3456
13.0,6.0,2,445,13350,105,870000000,51768746,45881
7.0,17.0,1,0,29,751,489000000,71834,733
12.0,13.0,3,446,13393,45,921000000,22433970,21045
1.0,11.0,3,450,13527,146,802000000,70569200,66200
15.0,16.0,3,448,13463,270,855000000,129855856,121816
16.0,10.0,1,0,29,41,44000000,3822,39
0.0,15.0,3,450,13528,282,912000000,135784948,127378
16.0,0.0,1,0,29,519,941000000,49686,507
11.0,16.0,3,324,9741,70,734000000,23268902,22331
0.0,4.0,2,260,7818,230,477000000,4638126,70271
2.0,13.0,1,0,0,1,403000000,519958,499
16.0,12.0,2,332,9973,191,50000000,4144212,62790
12.0,5.0,2,217,6519,471,703000000,7340364,126558
18.0,5.0,1,295,8855,319,35000000,99192148,95194
10.0,16.0,3,451,13533,229,460000000,110515418,103673
3.0,13.0,3,0,0,17,167000000,5648682,5421
17.0,10.0,1,0,29,523,177000000,49686,507
18.0,13.0,3,0,0,6,408000000,3320590,3115
2.0,13.0,1,287,8639,151,596000000,46472158,44599
13.0,11.0,3,0,0,27,318000000,8839286,8483
18.0,13.0,1,1,30,928,542000000,88886,907
1.0,15.0,3,314,9427,83,333000000,27205578,26109
17.0,13.0,3,445,13375,235,315000000,113361638,106343
12.0,0.0,1,1,30,738,502000000,70658,721
16.0,6.0,2,286,8602,134,617000000,2440118,42071
10.0,16.0,2,273,8206,129,91000000,2274432,34458
16.0,3.0,1,1,30,290,173000000,27734,283
14.0,15.0,2,276,8293,404,97000000,6618438,114111
10.0,17.0,1,301,9035,90,18000000,28460146,27313
2.0,11.0,3,455,13671,145,252000000,70310162,65957
14.0,2.0,1,0,29,91,810000000,8722,89
0.0,16.0,3,455,13650,220,301000000,105771718,99223
12.0,15.0,3,446,13385,172,88000000,82929470,77795
16.0,5.0,2,295,8876,24,739000000,534992,9224
13.0,16.0,3,449,13475,220,666000000,105878318,99323
18.0,7.0,1,0,29,501,313000000,47922,489
16.0,0.0,1,0,29,980,17000000,93688,956
16.0,17.0,1,0,29,1071,368000000,135581030,131235
13.0,15.0,2,332,9982,221,64000000,4803024,72772
0.0,15.0,3,451,13532,160,601000000,77992824,73164
13.0,16.0,3,449,13478,130,661000000,62564606,58691
14.0,3.0,1,0,29,448,352000000,42826,437
2.0,15.0,1,1,30,159,895000000,15288,156
16.0,10.0,1,0,29,441,91000000,42140,430
3.0,15.0,3,450,13526,192,885000000,92789970,87045
11.0,16.0,3,305,9156,340,804000000,111131384,106652
2.0,11.0,2,446,13390,263,393000000,128999930,115809
12.0,2.0,2,0,0,4,413000000,86328,1308
18.0,9.0,1,0,29,411,363000000,39298,401
1.0,11.0,1,1,30,308,520000000,29498,301
18.0,5.0,1,296,8888,271,416000000,85257482,81821
16.0,2.0,1,0,29,850,1000000,81242,829
18.0,13.0,1,0,29,868,526000000,83006,847
10.0,15.0,1,283,8510,414,475000000,121955680,117040
10.0,3.0,2,0,0,1,195000000,23838,361
8.0,3.0,2,309,9271,254,53000000,4266810,79015
14.0,1.0,2,312,9386,143,127000000,2581290,44505
18.0,7.0,1,0,0,21,282000000,1960,20
12.0,4.0,2,0,0,20,242000000,731646,13549
0.0,5.0,2,536,16092,30,329000000,876744,16236
15.0,16.0,3,451,13536,180,783000000,86654074,81289
12.0,13.0,3,305,9168,347,518000000,102697436,98558
12.0,13.0,3,0,0,16,647000000,8272160,7760
2.0,11.0,1,337,10137,252,653000000,89803728,86184
13.0,16.0,2,426,12803,249,129000000,121642764,105670
5.0,12.0,2,264,7940,306,812000000,5141990,88655
16.0,17.0,1,0,29,169,943000000,16170,165
10.0,17.0,1,1,30,751,572000000,71932,734
10.0,15.0,1,0,29,971,203000000,92806,947
9.0,15.0,3,315,9456,183,440000000,59920210,57505
12.0,13.0,3,450,13526,253,353000000,123145386,115521
1.0,12.0,1,1,30,423,214000000,40572,414
16.0,10.0,1,0,29,90,99000000,8526,87
3.0,13.0,3,449,13491,225,940000000,108802356,102066
4.0,11.0,2,450,13519,164,427000000,80596080,73528
18.0,13.0,3,451,13530,83,182000000,41574000,39000
17.0,15.0,2,296,8905,210,256000000,3536568,65492
12.0,2.0,2,603,18116,53,413000000,1717956,31814
10.0,16.0,3,448,13464,168,826000000,81535142,76487
13.0,2.0,2,332,9989,160,992000000,3485994,52817
13.0,16.0,3,450,13525,70,520000000,33879612,31782
17.0,10.0,2,289,8683,90,886000000,1493094,25743
10.0,15.0,2,181,5445,471,499000000,7279232,125504
10.0,11.0,3,310,9301,315,910000000,92842200,89100
1.0,11.0,3,323,9701,45,745000000,15584152,14956
18.0,11.0,1,1,30,831,737000000,79576,812
3.0,17.0,2,317,9518,301,123000000,6486318,98275
14.0,7.0,2,273,8218,120,513000000,1965214,33883
6.0,12.0,2,446,13404,186,165000000,89518328,79084
3.0,15.0,1,0,29,780,197000000,74578,761
0.0,3.0,2,322,9672,80,447000000,1517442,22989
1.0,11.0,3,451,13538,137,73000000,65854282,61777
14.0,17.0,2,300,9018,256,999000000,4596442,79249
14.0,15.0,1,1,30,1491,420000000,161210,1645
9.0,17.0,1,0,29,631,485000000,60368,616
10.0,16.0,1,1,30,263,104000000,25186,257
15.0,15.0,1,0,29,471,163000000,44982,459
0.0,15.0,3,451,13532,133,252000000,63930152,59972
12.0,8.0,2,597,17922,62,65000000,1612332,29858
16.0,5.0,2,0,0,9,507000000,206118,3817
0.0,11.0,2,239,7170,459,386000000,6977400,120300
10.0,11.0,1,337,10116,358,314000000,126943734,121827
0.0,12.0,2,569,17096,248,759000000,7572096,140224
9.0,15.0,3,0,0,3,425000000,1009698,969
10.0,15.0,2,181,5445,465,176000000,6641190,122985
7.0,17.0,1,0,29,751,499000000,71834,733
12.0,13.0,3,305,9168,347,334000000,102680764,98542
1.0,15.0,3,310,9310,293,400000000,95309656,91468
0.0,12.0,2,275,8268,282,747000000,4675428,86582
18.0,9.0,1,1,30,121,393000000,11564,118
12.0,0.0,3,451,13532,287,345000000,137866846,129331
3.0,17.0,2,598,17960,210,672000000,6910542,127973
0.0,15.0,1,0,29,940,9000000,89866,917
1.0,16.0,3,308,9242,80,686000000,26024992,24976
18.0,13.0,1,0,29,278,303000000,26558,271
12.0,1.0,1,0,29,430,972000000,41160,420
12.0,15.0,1,272,8174,470,73000000,128295286,123539
10.0,16.0,3,450,13529,140,394000000,67454348,63278
3.0,15.0,1,292,8763,80,29000000,9108374,8811
9.0,15.0,3,313,9400,213,470000000,69718136,66908
15.0,15.0,1,309,9278,177,694000000,54859216,52648
3.0,13.0,3,297,8932,177,364000000,57063046,54763
1.0,15.0,3,312,9387,203,394000000,66270158,63599
18.0,11.0,2,361,10857,232,355000000,111487416,97544
15.0,16.0,3,439,13188,300,856000000,143914264,135004
16.0,10.0,1,0,29,960,217000000,91826,937
5.0,17.0,1,298,8968,180,667000000,57022408,54724
3.0,15.0,1,1,30,211,206000000,20188,206
14.0,10.0,1,0,29,178,137000000,16954,173
6.0,15.0,2,424,12749,94,315000000,46084772,40286
3.0,7.0,2,442,13281,204,69000000,99867034,90917
13.0,2.0,2,436,13082,279,22000000,136368906,123361
12.0,17.0,1,0,29,51,285000000,4802,49
16.0,6.0,2,449,13490,214,349000000,103066836,91602
2.0,13.0,1,0,29,321,897000000,30772,314
2.0,16.0,2,539,16194,418,378000000,12959946,239999
17.0,13.0,1,0,0,1,526000000,98,1
12.0,13.0,3,0,0,17,313000000,8377694,7859
3.0,15.0,3,453,13615,162,878000000,78371254,73519
12.0,2.0,1,1,30,400,970000000,38318,391
2.0,3.0,2,310,9323,61,245000000,1213884,18390
16.0,5.0,2,0,0,10,434000000,206334,3821
13.0,15.0,2,449,13488,261,187000000,127836350,115151
2.0,11.0,1,0,29,368,518000000,35182,359
18.0,9.0,1,1,30,711,724000000,68110,695
1.0,15.0,3,314,9427,83,333000000,27205578,26109
1.0,11.0,2,282,8464,229,12000000,4305120,65218
2.0,15.0,1,1,30,840,193000000,80360,820
0.0,16.0,3,451,13533,160,722000000,77146420,72370
13.0,15.0,1,0,29,791,142000000,75656,772
13.0,1.0,1,0,29,442,833000000,42336,432
1.0,11.0,1,1,30,128,526000000,12250,125
14.0,1.0,1,0,29,493,81000000,47236,482
1.0,13.0,2,309,9273,133,758000000,2412336,41592
0.0,15.0,3,450,13528,280,610000000,135459818,127073
2.0,11.0,3,200,6027,467,348000000,134366942,128951
1.0,11.0,3,450,13527,146,802000000,70569200,66200
14.0,15.0,1,0,29,791,124000000,75656,772
1.0,16.0,3,253,7597,350,710000000,107552114,103217
2.0,15.0,1,0,29,521,144000000,49784,508
18.0,9.0,1,0,29,811,563000000,77616,792
3.0,13.0,3,422,12679,33,679000000,15536950,14575
16.0,2.0,2,289,8673,144,593000000,2596776,44772
10.0,16.0,2,447,13417,229,192000000,112281182,101367
10.0,13.0,3,451,13538,36,411000000,17752098,16653
14.0,1.0,2,334,10032,244,322000000,5194092,78696
18.0,10.0,1,295,8855,320,452000000,99707938,95689
4.0,11.0,3,451,13548,107,327000000,51479272,48292
10.0,16.0,1,0,29,92,969000000,8820,90
1.0,14.0,1,0,28,1023,324000000,97902,999
16.0,2.0,1,1,30,340,1000000,32536,332
16.0,11.0,1,298,8941,350,58000000,92892290,89457
1.0,11.0,3,451,13538,135,932000000,65690118,61623
18.0,1.0,2,450,13522,281,94000000,137833514,125897
0.0,15.0,3,450,13527,42,894000000,20780604,19494
1.0,11.0,1,0,29,408,478000000,39004,398
18.0,13.0,1,0,2,1048,556000000,97902,999
1.0,16.0,3,303,9109,140,692000000,45161322,43341
18.0,7.0,1,1,30,841,575000000,80556,822
18.0,13.0,3,288,8660,376,501000000,116956164,112242
6.0,0.0,2,254,7633,349,543000000,5750874,99153
13.0,11.0,3,453,13601,95,671000000,45915818,43073
10.0,3.0,2,17,538,495,981000000,13789764,255366
12.0,6.0,2,281,8431,260,291000000,4205250,77875
10.0,15.0,1,0,29,131,92000000,12446,127
1.0,14.0,1,0,29,953,431000000,91140,930
16.0,10.0,2,125,3775,508,450000000,7506418,129421
13.0,16.0,3,455,13663,160,663000000,77129364,72354
16.0,10.0,1,0,29,528,221000000,50470,515
1.0,2.0,1,0,29,903,267000000,86436,882
9.0,15.0,3,236,7106,423,459000000,135455832,129996
18.0,13.0,3,448,13468,173,191000000,84680908,79438
0.0,11.0,3,451,13536,187,141000000,89873394,84309
1.0,3.0,2,438,13169,61,221000000,29809574,26987
3.0,13.0,3,78,2369,266,808000000,116133238,108943
7.0,13.0,2,269,8089,147,216000000,2279232,42208
17.0,10.0,2,273,8206,129,91000000,2274432,34458
17.0,0.0,2,451,13552,270,439000000,132064764,120378
2.0,11.0,3,200,6027,465,926000000,134081434,128677
5.0,0.0,2,597,17938,148,760000000,4754754,88051
12.0,4.0,2,443,13296,274,461000000,134376540,122478
16.0,10.0,1,0,29,351,192000000,33516,342
10.0,17.0,1,0,29,961,965000000,92022,939
2.0,11.0,3,307,9225,167,295000000,54328838,52139
2.0,11.0,3,294,8825,256,842000000,82259648,78944
8.0,11.0,2,241,7237,343,182000000,5119794,94811
17.0,13.0,1,0,0,2,973000000,196,2
13.0,2.0,2,276,8305,383,185000000,6256548,115862
14.0,1.0,1,0,29,143,112000000,13622,139
10.0,13.0,1,1,30,688,498000000,65856,672
5.0,12.0,2,444,13342,256,254000000,124617354,109761
16.0,0.0,1,1,30,658,210000000,62916,642
1.0,11.0,1,332,9988,196,41000000,69537870,66735
12.0,15.0,3,96,2900,321,325000000,143595530,134705
12.0,13.0,1,0,29,168,349000000,16072,164
13.0,16.0,1,0,0,2,905000000,196,2
13.0,16.0,2,456,13680,337,604000000,10097244,186986
12.0,13.0,3,274,8223,287,522000000,90928046,87263
16.0,14.0,1,0,29,751,305000000,71834,733
10.0,15.0,1,0,29,260,173000000,24794,253
12.0,15.0,3,450,13526,143,113000000,68828422,64567
12.0,13.0,3,310,9322,77,170000000,25583184,24552
1.0,11.0,1,285,8553,242,469000000,69156498,66369
15.0,1.0,1,0,29,143,107000000,13622,139
0.0,16.0,3,451,13533,130,556000000,62694658,58813
5.0,12.0,2,299,8973,238,69000000,3675942,68073
1.0,16.0,3,311,9350,200,301000000,64533144,61932
0.0,3.0,2,308,9248,42,366000000,836650,14425
13.0,17.0,2,297,8936,317,717000000,5674836,97842
18.0,13.0,2,444,13349,278,937000000,136793310,124551
18.0,3.0,2,201,6058,438,702000000,7133420,122990
3.0,2.0,2,315,9456,261,263000000,5266080,79788
10.0,16.0,3,451,13533,259,462000000,124941596,117206
12.0,13.0,1,324,9723,228,217000000,76234804,73162
14.0,2.0,1,0,29,741,923000000,70952,724
1.0,15.0,3,202,6086,353,375000000,110631224,106172
15.0,1.0,1,290,8703,322,208000000,91955458,88249
5.0,0.0,2,335,10073,270,341000000,5901312,89410
12.0,13.0,3,111,3334,467,543000000,135451664,129992
7.0,11.0,2,528,15858,331,959000000,9696564,179566
0.0,15.0,1,0,29,249,974000000,23814,243
12.0,13.0,3,306,9208,197,410000000,63943372,61366
17.0,13.0,3,445,13375,235,315000000,113361638,106343
14.0,10.0,2,437,13114,171,397000000,83903162,74257
16.0,17.0,1,0,29,191,79000000,18228,186
16.0,13.0,3,273,8196,346,954000000,108021014,103667
16.0,3.0,1,1,30,171,177000000,16366,167
18.0,15.0,1,0,29,371,95000000,35476,362
11.0,16.0,3,311,9343,220,793000000,72505486,69583
16.0,2.0,1,0,0,10,884000000,980,10
2.0,15.0,1,282,8489,88,988000000,26676242,25601
12.0,0.0,1,1,30,398,538000000,38122,389
17.0,3.0,1,1,30,292,824000000,28028,286
18.0,10.0,2,331,9934,208,953000000,4473514,67775
18.0,7.0,1,1,30,381,361000000,36456,372
17.0,10.0,1,0,29,733,76000000,70266,717
6.0,12.0,2,0,0,20,393000000,345216,5952
12.0,15.0,3,0,0,22,80000000,10976602,10297
5.0,11.0,2,321,9641,123,163000000,2628822,39829
4.0,0.0,2,343,10300,150,353000000,3259020,49376
18.0,5.0,1,0,29,381,689000000,36456,372
3.0,13.0,1,0,29,448,358000000,42826,437
12.0,8.0,2,0,0,12,164000000,5953552,5384
2.0,11.0,3,78,2369,217,170000000,92174888,86468
16.0,0.0,1,0,13,1040,281000000,97902,999
15.0,16.0,2,266,8003,436,918000000,7485712,129064
10.0,16.0,1,0,29,763,138000000,73108,746
2.0,11.0,1,0,29,418,489000000,39984,408
4.0,1.0,1,290,8712,182,913000000,52782510,50655
16.0,3.0,1,257,7718,38,412000000,11009772,10566
7.0,13.0,2,557,16715,231,278000000,6851736,126884
18.0,9.0,1,0,29,511,479000000,48902,499
16.0,2.0,1,1,30,729,879000000,69776,712
3.0,16.0,1,0,29,453,197000000,43316,442
8.0,11.0,2,260,7816,235,562000000,3879040,66880
16.0,14.0,1,0,29,281,132000000,26754,273
12.0,13.0,3,78,2369,267,263000000,116234508,109038
2.0,15.0,1,0,29,649,991000000,62132,634
10.0,13.0,1,0,29,58,308000000,5488,56
5.0,17.0,1,0,29,391,603000000,37436,382
3.0,7.0,2,325,9766,34,44000000,734514,11129
12.0,6.0,2,285,8575,297,840000000,5078770,87565
5.0,0.0,2,441,13245,60,460000000,29513786,26749
1.0,16.0,3,264,7947,290,314000000,91205218,87529
13.0,16.0,3,455,13663,160,241000000,77013170,72245
17.0,13.0,3,188,5655,313,359000000,143598728,134708
6.0,11.0,2,560,16811,323,221000000,10161936,188184
14.0,10.0,2,82,2469,470,617000000,6946884,128646
3.0,15.0,3,453,13615,163,330000000,78420290,73565
0.0,6.0,2,301,9052,158,474000000,2928304,50488
16.0,6.0,2,325,9774,204,350000000,3902310,59117
16.0,10.0,1,0,29,271,243000000,25872,264
16.0,13.0,3,451,13532,282,744000000,137548112,129032
0.0,4.0,2,443,13310,260,548000000,124640074,112305
15.0,12.0,2,278,8343,204,462000000,3580572,61734
1.0,13.0,1,0,29,532,832000000,50960,520
2.0,11.0,3,447,13421,167,333000000,80217566,75251
10.0,17.0,2,300,9008,259,993000000,4637274,79953
1.0,11.0,1,0,29,122,802000000,11662,119
10.0,16.0,3,449,13474,48,817000000,23914644,22434
18.0,13.0,2,15,477,328,977000000,147090834,133789
16.0,2.0,1,282,8465,320,375000000,96518376,92628
14.0,17.0,1,0,29,78,278000000,7448,76
3.0,15.0,3,453,13615,73,326000000,35155614,32979
16.0,10.0,1,0,29,1131,354000000,135586714,131293
10.0,16.0,3,451,13533,259,462000000,124941596,117206
16.0,13.0,1,1,30,880,8000000,84182,859
4.0,16.0,3,265,7952,390,882000000,124364784,119352
12.0,15.0,3,451,13541,83,107000000,39895050,37425
2.0,11.0,3,0,0,23,11000000,12594790,11815
16.0,2.0,1,1,30,530,110000000,135510666,130517
2.0,11.0,3,451,13532,287,345000000,137866846,129331
12.0,15.0,1,0,29,170,142000000,16170,165
2.0,11.0,3,0,0,16,906000000,5701824,5472
15.0,13.0,2,308,9240,81,851000000,1488280,25660
1.0,13.0,2,305,9154,169,517000000,2893374,53581
1.0,11.0,3,451,13530,85,327000000,41663544,39084
13.0,16.0,1,1,30,503,176000000,48216,492
15.0,1.0,1,1,30,683,200000000,65464,668
12.0,15.0,1,0,29,388,164000000,37044,378
17.0,13.0,3,41,1234,326,800000000,143738374,134839
1.0,16.0,3,246,7398,440,760000000,128468180,123290
16.0,10.0,1,283,8510,414,392000000,121860858,116949
3.0,17.0,2,0,0,1,237000000,23562,357
9.0,15.0,3,0,0,3,425000000,1009698,969
10.0,15.0,1,1,30,331,254000000,31654,323
0.0,11.0,3,450,13529,137,13000000,65797784,61724
16.0,14.0,1,0,29,759,902000000,72618,741
2.0,16.0,3,452,13585,169,286000000,81557528,76508
1.0,14.0,1,0,29,62,974000000,5978,61
16.0,11.0,1,0,29,478,183000000,45668,466
6.0,0.0,2,228,6841,319,119000000,5310480,91560
2.0,13.0,1,0,29,381,902000000,36456,372
13.0,16.0,3,451,13530,250,691000000,120301298,112853
3.0,13.0,3,200,6027,466,664000000,134243986,128833
7.0,3.0,2,449,13474,234,81000000,114622302,104391
17.0,10.0,2,233,7005,423,363000000,7154590,123355
14.0,1.0,2,583,17512,410,276000000,13325742,246773
1.0,16.0,3,253,7597,350,508000000,107536484,103202
2.0,15.0,1,0,29,780,221000000,74578,761
3.0,15.0,2,181,5445,469,215000000,7276042,125449
6.0,0.0,2,298,8956,96,882000000,1695762,31403
16.0,0.0,1,0,29,140,169000000,13328,136
16.0,17.0,1,0,29,189,887000000,18130,185
1.0,16.0,1,1,30,573,206000000,54880,560
10.0,13.0,3,311,9357,267,478000000,77530010,74405
1.0,16.0,3,280,8407,260,502000000,82991132,79646
18.0,10.0,1,1,30,171,328000000,16366,167
13.0,1.0,1,0,29,263,287000000,25088,256
1.0,15.0,3,314,9435,53,329000000,17382644,16682
7.0,3.0,2,326,9794,104,90000000,1964178,29759
10.0,11.0,3,448,13466,127,167000000,60986926,57211
15.0,17.0,1,0,29,991,975000000,94864,968
13.0,6.0,2,180,5420,60,45000000,736182,13633
3.0,7.0,2,314,9432,218,216000000,3725784,68996
18.0,7.0,1,0,29,931,663000000,89180,910
0.0,5.0,2,308,9248,38,410000000,835142,14399
17.0,13.0,3,446,13393,286,745000000,137759180,129230
