pktrate,pktperflow,Protocol,src,dst,label
294,8849,3,3.0,13.0,1.0
1,30,1,14.0,1.0,0.0
0,0,1,16.0,0.0,1.0
0,29,1,3.0,16.0,0.0
1,30,1,14.0,17.0,0.0
298,8963,1,10.0,15.0,1.0
1,30,1,18.0,9.0,0.0
1,30,1,18.0,7.0,0.0
1,30,1,12.0,17.0,0.0
316,9509,2,0.0,12.0,0.0
310,9322,3,3.0,13.0,1.0
0,29,1,18.0,10.0,0.0
1,30,1,18.0,7.0,0.0
262,7886,3,3.0,13.0,1.0
0,29,1,13.0,15.0,0.0
453,13615,3,3.0,15.0,0.0
448,13442,3,13.0,11.0,0.0
0,0,2,2.0,12.0,1.0
311,9334,3,4.0,16.0,1.0
274,8223,3,12.0,2.0,1.0
0,0,3,2.0,11.0,1.0
478,14340,2,2.0,11.0,0.0
0,29,1,14.0,15.0,0.0
308,9242,3,1.0,16.0,1.0
1,30,1,18.0,15.0,0.0
295,8875,2,3.0,8.0,1.0
270,8118,2,14.0,15.0,1.0
330,9916,2,3.0,17.0,0.0
328,9840,2,10.0,16.0,0.0
448,13460,2,15.0,17.0,0.0
268,8040,3,4.0,16.0,1.0
326,9793,1,3.0,13.0,1.0
84,2538,2,10.0,16.0,1.0
0,29,1,12.0,2.0,0.0
310,9323,2,13.0,17.0,1.0
299,8970,2,13.0,6.0,1.0
305,9176,1,16.0,3.0,1.0
292,8772,1,1.0,13.0,1.0
440,13212,3,10.0,11.0,0.0
308,9248,2,3.0,17.0,0.0
333,10000,2,17.0,17.0,0.0
0,29,1,3.0,16.0,0.0
195,5877,2,14.0,10.0,1.0
262,7886,3,0.0,11.0,1.0
281,8435,1,14.0,2.0,1.0
1,30,1,17.0,3.0,0.0
1,30,1,12.0,13.0,0.0
0,0,3,1.0,11.0,1.0
297,8935,1,16.0,10.0,1.0
1,30,1,14.0,1.0,0.0
0,29,1,10.0,15.0,0.0
289,8673,2,5.0,15.0,1.0
324,9732,2,7.0,13.0,0.0
0,29,1,18.0,14.0,0.0
0,29,1,17.0,3.0,0.0
323,9693,2,13.0,5.0,0.0
312,9373,3,9.0,15.0,1.0
264,7927,2,6.0,12.0,1.0
449,13472,2,6.0,0.0,0.0
446,13385,3,12.0,15.0,0.0
304,9130,1,15.0,17.0,1.0
1,30,1,16.0,11.0,0.0
451,13534,3,10.0,16.0,0.0
0,29,1,12.0,15.0,0.0
614,18424,2,6.0,12.0,1.0
332,9973,2,16.0,12.0,0.0
293,8815,2,3.0,0.0,1.0
1,30,1,2.0,15.0,0.0
450,13529,3,10.0,11.0,0.0
454,13640,3,16.0,13.0,0.0
447,13421,3,12.0,4.0,0.0
317,9516,3,16.0,13.0,1.0
321,9659,2,17.0,10.0,0.0
451,13535,3,12.0,15.0,0.0
273,8196,3,2.0,11.0,1.0
289,8673,1,1.0,14.0,1.0
419,12577,2,14.0,10.0,0.0
0,29,1,18.0,13.0,0.0
0,29,1,16.0,16.0,0.0
298,8946,1,2.0,13.0,1.0
440,13220,2,13.0,2.0,0.0
214,6422,3,16.0,13.0,1.0
450,13527,3,17.0,13.0,0.0
278,8362,2,0.0,6.0,0.0
332,9988,2,16.0,12.0,0.0
450,13529,3,2.0,16.0,0.0
33,1007,2,7.0,11.0,1.0
0,29,1,12.0,12.0,0.0
439,13187,2,18.0,3.0,0.0
310,9320,3,1.0,16.0,1.0
288,8665,2,13.0,10.0,1.0
441,13243,2,4.0,16.0,0.0
304,9121,1,17.0,13.0,1.0
0,0,3,0.0,15.0,1.0
37,1118,3,3.0,13.0,1.0
0,29,1,17.0,3.0,0.0
288,8641,2,10.0,13.0,1.0
0,0,3,1.0,15.0,1.0
287,8621,3,1.0,15.0,1.0
294,8825,3,2.0,11.0,1.0
1,30,1,5.0,15.0,0.0
0,29,1,3.0,16.0,0.0
314,9439,3,1.0,15.0,1.0
449,13474,3,15.0,16.0,0.0
443,13299,3,13.0,16.0,0.0
314,9424,2,8.0,3.0,1.0
1,30,1,0.0,11.0,0.0
442,13266,2,2.0,3.0,0.0
453,13593,3,15.0,16.0,0.0
450,13527,3,0.0,15.0,0.0
0,29,1,5.0,1.0,0.0
0,0,1,10.0,17.0,0.0
137,4124,3,2.0,16.0,1.0
323,9701,3,12.0,13.0,1.0
0,0,1,10.0,17.0,0.0
0,29,1,17.0,13.0,0.0
0,29,1,16.0,12.0,0.0
1,30,1,17.0,17.0,0.0
296,8899,2,2.0,12.0,1.0
446,13385,3,12.0,15.0,0.0
214,6422,3,12.0,13.0,1.0
455,13650,3,2.0,11.0,0.0
1,30,1,17.0,3.0,0.0
421,12659,2,2.0,15.0,0.0
0,29,1,3.0,13.0,0.0
0,14,1,16.0,0.0,0.0
298,8961,1,16.0,3.0,1.0
0,29,1,18.0,11.0,0.0
281,8433,1,16.0,0.0,1.0
212,6364,3,1.0,15.0,1.0
0,29,1,0.0,15.0,1.0
335,10073,2,0.0,16.0,0.0
0,29,1,0.0,15.0,1.0
247,7431,3,1.0,15.0,1.0
307,9239,3,9.0,15.0,1.0
286,8602,2,5.0,15.0,1.0
0,29,1,18.0,7.0,0.0
450,13528,3,13.0,11.0,0.0
0,29,1,18.0,15.0,0.0
0,29,1,10.0,16.0,0.0
0,29,1,2.0,15.0,0.0
0,29,1,5.0,1.0,0.0
445,13350,2,13.0,6.0,0.0
450,13528,3,3.0,13.0,0.0
303,9109,3,1.0,16.0,1.0
292,8784,2,3.0,10.0,1.0
448,13445,2,17.0,4.0,0.0
0,29,1,12.0,10.0,0.0
279,8370,2,13.0,14.0,1.0
0,29,1,16.0,12.0,0.0
455,13663,3,13.0,16.0,0.0
37,1118,3,18.0,13.0,1.0
451,13535,3,0.0,15.0,0.0
326,9787,2,18.0,3.0,0.0
447,13438,3,2.0,16.0,0.0
0,29,1,13.0,1.0,0.0
450,13526,3,12.0,15.0,0.0
449,13498,2,14.0,1.0,0.0
303,9109,3,1.0,16.0,1.0
1,30,1,14.0,2.0,0.0
0,29,1,16.0,2.0,0.0
322,9672,2,1.0,17.0,0.0
450,13528,3,0.0,15.0,0.0
311,9334,3,4.0,16.0,1.0
265,7959,3,10.0,13.0,1.0
0,0,2,4.0,0.0,0.0
318,9552,1,10.0,11.0,1.0
0,29,1,17.0,10.0,0.0
0,29,1,14.0,1.0,0.0
291,8730,1,0.0,15.0,1.0
451,13530,3,18.0,13.0,0.0
1,30,1,16.0,12.0,0.0
0,29,1,16.0,3.0,0.0
454,13640,3,13.0,16.0,0.0
0,0,2,0.0,3.0,0.0
287,8632,2,3.0,1.0,1.0
601,18037,2,0.0,6.0,0.0
449,13474,3,10.0,16.0,0.0
446,13385,3,3.0,15.0,0.0
300,9017,2,17.0,11.0,0.0
274,8223,3,2.0,13.0,1.0
323,9719,2,0.0,4.0,0.0
0,0,1,14.0,17.0,0.0
439,13190,2,12.0,8.0,0.0
0,29,1,0.0,15.0,0.0
0,29,1,16.0,14.0,0.0
289,8683,3,18.0,13.0,1.0
0,29,1,12.0,0.0,0.0
0,29,1,14.0,1.0,0.0
0,29,1,0.0,15.0,0.0
122,3683,2,18.0,14.0,1.0
0,29,1,2.0,15.0,0.0
0,29,1,16.0,0.0,1.0
0,29,1,17.0,3.0,0.0
455,13663,3,13.0,16.0,0.0
614,18426,2,12.0,4.0,1.0
283,8509,2,6.0,15.0,1.0
454,13640,3,3.0,13.0,0.0
0,0,1,12.0,15.0,1.0
0,0,3,12.0,15.0,1.0
449,13496,2,18.0,10.0,0.0
312,9382,2,12.0,7.0,0.0
302,9073,1,16.0,0.0,1.0
449,13478,3,14.0,16.0,0.0
1,30,1,2.0,13.0,0.0
0,29,1,16.0,10.0,1.0
1,30,1,16.0,10.0,0.0
451,13531,3,3.0,13.0,0.0
277,8330,2,14.0,3.0,1.0
0,29,1,18.0,11.0,0.0
438,13167,2,7.0,13.0,0.0
248,7449,2,5.0,0.0,0.0
285,8569,1,12.0,1.0,1.0
310,9320,3,1.0,16.0,1.0
0,29,1,2.0,15.0,0.0
0,0,3,13.0,16.0,1.0
333,9997,2,12.0,1.0,0.0
310,9325,3,9.0,15.0,1.0
351,10534,2,4.0,0.0,0.0
281,8439,1,16.0,16.0,1.0
450,13526,3,0.0,15.0,0.0
450,13529,3,0.0,16.0,0.0
451,13533,3,0.0,16.0,0.0
0,29,1,14.0,15.0,0.0
0,0,3,3.0,13.0,1.0
235,7050,2,3.0,10.0,1.0
202,6083,2,0.0,3.0,1.0
264,7924,2,12.0,8.0,0.0
451,13532,3,17.0,13.0,0.0
238,7158,3,2.0,13.0,1.0
450,13523,3,12.0,13.0,0.0
321,9642,2,12.0,2.0,0.0
1,30,1,16.0,17.0,0.0
0,29,1,3.0,15.0,0.0
0,29,1,3.0,15.0,0.0
0,0,2,13.0,6.0,0.0
0,29,1,9.0,17.0,0.0
326,9806,2,5.0,11.0,0.0
248,7457,2,0.0,5.0,0.0
0,29,1,0.0,11.0,0.0
333,10017,1,12.0,2.0,1.0
0,29,1,7.0,17.0,0.0
295,8860,2,18.0,13.0,1.0
447,13429,3,17.0,13.0,0.0
451,13535,3,12.0,15.0,0.0
449,13474,3,13.0,16.0,0.0
0,28,1,7.0,17.0,0.0
262,7886,3,0.0,11.0,1.0
451,13532,3,2.0,11.0,0.0
0,0,2,1.0,17.0,1.0
1,30,1,10.0,17.0,0.0
323,9704,2,12.0,2.0,0.0
281,8440,1,2.0,15.0,1.0
276,8283,3,1.0,11.0,1.0
451,13532,3,0.0,15.0,0.0
299,8972,3,13.0,11.0,1.0
0,29,1,16.0,11.0,0.0
0,29,1,16.0,0.0,0.0
0,0,1,10.0,17.0,0.0
0,29,1,18.0,11.0,0.0
442,13289,2,5.0,0.0,0.0
1,30,1,3.0,17.0,0.0
449,13470,2,0.0,5.0,0.0
288,8641,2,18.0,13.0,1.0
214,6422,3,12.0,13.0,1.0
0,29,1,16.0,10.0,0.0
311,9350,3,1.0,16.0,1.0
333,10017,1,2.0,11.0,1.0
449,13491,3,2.0,11.0,0.0
269,8097,2,10.0,16.0,1.0
271,8132,1,1.0,11.0,1.0
277,8324,2,14.0,17.0,1.0
312,9376,3,3.0,13.0,1.0
289,8683,2,10.0,16.0,1.0
333,10018,2,5.0,0.0,0.0
340,10203,1,12.0,1.0,1.0
0,29,1,17.0,10.0,0.0
202,6086,3,1.0,15.0,1.0
279,8393,2,5.0,11.0,1.0
1,30,1,13.0,15.0,1.0
452,13584,3,14.0,16.0,0.0
450,13527,3,14.0,16.0,0.0
447,13429,3,1.0,11.0,0.0
289,8675,1,14.0,3.0,1.0
0,29,1,10.0,15.0,1.0
0,29,1,15.0,15.0,0.0
451,13534,3,10.0,16.0,0.0
311,9354,3,4.0,16.0,1.0
332,9984,2,16.0,6.0,0.0
305,9156,3,11.0,16.0,1.0
1,30,1,15.0,15.0,0.0
284,8543,1,0.0,15.0,1.0
443,13310,2,4.0,0.0,0.0
447,13414,2,10.0,3.0,0.0
0,29,1,16.0,0.0,0.0
0,0,2,5.0,0.0,1.0
0,29,1,12.0,0.0,0.0
455,13651,3,0.0,16.0,0.0
264,7941,2,13.0,6.0,1.0
451,13536,3,10.0,16.0,0.0
0,0,3,1.0,11.0,1.0
309,9292,3,4.0,16.0,1.0
0,29,1,9.0,17.0,0.0
0,29,1,14.0,17.0,0.0
0,0,2,0.0,4.0,1.0
450,13529,3,10.0,13.0,0.0
0,25,1,17.0,13.0,0.0
448,13463,3,0.0,16.0,0.0
0,10,1,10.0,17.0,0.0
1,30,1,12.0,1.0,0.0
248,7464,3,3.0,15.0,1.0
96,2900,3,12.0,15.0,1.0
328,9851,2,12.0,10.0,0.0
0,0,3,0.0,16.0,1.0
277,8314,3,2.0,11.0,1.0
446,13388,3,3.0,15.0,0.0
0,29,1,17.0,10.0,0.0
335,10069,2,18.0,12.0,0.0
276,8305,1,16.0,2.0,1.0
313,9401,2,14.0,1.0,1.0
448,13442,3,1.0,11.0,0.0
450,13529,3,13.0,11.0,0.0
451,13531,3,2.0,11.0,0.0
331,9950,2,4.0,0.0,0.0
1,30,1,14.0,1.0,0.0
1,30,1,0.0,15.0,0.0
0,29,1,12.0,1.0,0.0
446,13385,3,3.0,15.0,0.0
0,29,1,15.0,1.0,0.0
449,13496,2,18.0,3.0,0.0
310,9301,3,1.0,11.0,1.0
256,7703,2,14.0,17.0,1.0
0,0,1,3.0,13.0,0.0
0,29,1,2.0,15.0,0.0
0,29,1,14.0,15.0,0.0
326,9793,1,18.0,13.0,1.0
320,9607,2,12.0,5.0,0.0
1,30,1,12.0,1.0,0.0
450,13529,3,15.0,16.0,0.0
270,8118,2,16.0,13.0,1.0
0,29,1,16.0,11.0,0.0
200,6027,3,2.0,11.0,1.0
1,30,1,15.0,1.0,0.0
1,30,1,16.0,0.0,1.0
309,9287,3,4.0,16.0,1.0
253,7597,3,1.0,16.0,1.0
612,18375,2,16.0,12.0,1.0
314,9424,2,7.0,13.0,0.0
0,29,1,18.0,9.0,0.0
1,30,1,17.0,1.0,0.0
283,8490,2,2.0,12.0,1.0
451,13532,3,0.0,11.0,0.0
547,16421,2,17.0,11.0,1.0
0,29,1,0.0,15.0,0.0
1,30,1,16.0,12.0,0.0
0,29,1,16.0,10.0,0.0
307,9226,3,9.0,15.0,1.0
445,13375,2,5.0,11.0,0.0
283,8510,1,2.0,15.0,1.0
510,15314,2,14.0,17.0,1.0
453,13615,3,3.0,15.0,0.0
451,13531,3,0.0,16.0,0.0
276,8304,3,3.0,13.0,1.0
0,29,1,17.0,3.0,0.0
288,8660,3,2.0,11.0,1.0
300,9006,2,0.0,3.0,0.0
318,9555,2,3.0,0.0,0.0
314,9432,3,11.0,16.0,1.0
448,13454,3,2.0,16.0,0.0
314,9424,2,17.0,10.0,0.0
1,30,1,14.0,1.0,0.0
279,8386,2,0.0,4.0,1.0
448,13445,2,16.0,16.0,0.0
436,13098,2,10.0,16.0,0.0
455,13671,3,12.0,13.0,0.0
265,7952,3,4.0,16.0,1.0
266,7984,1,5.0,1.0,1.0
1,30,1,14.0,15.0,0.0
451,13533,3,0.0,16.0,0.0
246,7398,3,1.0,16.0,1.0
450,13503,2,3.0,0.0,0.0
455,13650,3,17.0,13.0,0.0
283,8509,2,17.0,10.0,1.0
1,30,1,3.0,15.0,0.0
312,9373,3,9.0,15.0,1.0
287,8611,2,14.0,17.0,1.0
453,13593,3,15.0,16.0,0.0
0,29,1,18.0,9.0,0.0
265,7973,3,1.0,11.0,1.0
308,9269,3,11.0,16.0,1.0
0,29,1,2.0,11.0,0.0
1,30,1,14.0,3.0,0.0
311,9335,3,9.0,15.0,1.0
0,29,1,16.0,11.0,0.0
308,9258,2,4.0,11.0,1.0
451,13548,3,3.0,13.0,0.0
1,30,1,0.0,15.0,0.0
448,13454,3,2.0,16.0,0.0
0,29,1,15.0,1.0,0.0
0,29,1,15.0,1.0,0.0
0,29,1,16.0,2.0,0.0
1,30,1,16.0,10.0,0.0
292,8770,2,10.0,11.0,1.0
306,9184,1,12.0,15.0,1.0
450,13526,3,3.0,15.0,0.0
1,30,1,16.0,0.0,0.0
450,13529,3,10.0,16.0,0.0
325,9759,2,3.0,17.0,0.0
334,10026,2,8.0,3.0,0.0
451,13541,3,12.0,15.0,0.0
337,10131,1,13.0,11.0,1.0
235,7070,3,1.0,11.0,1.0
1,30,1,15.0,15.0,0.0
285,8553,2,8.0,11.0,0.0
451,13533,3,0.0,16.0,0.0
298,8956,2,0.0,6.0,0.0
1,30,1,14.0,15.0,0.0
0,29,1,18.0,5.0,0.0
0,29,1,16.0,14.0,0.0
0,29,1,2.0,11.0,0.0
323,9701,3,2.0,11.0,1.0
319,9595,2,6.0,11.0,0.0
0,29,1,14.0,10.0,0.0
200,6027,3,3.0,13.0,1.0
288,8641,3,0.0,16.0,1.0
450,13526,3,3.0,15.0,0.0
448,13463,3,15.0,16.0,0.0
326,9784,3,10.0,13.0,1.0
0,29,1,16.0,10.0,0.0
451,13532,3,3.0,13.0,0.0
0,29,1,18.0,7.0,0.0
621,18650,2,12.0,12.0,1.0
0,0,3,10.0,11.0,1.0
0,22,1,18.0,7.0,0.0
0,29,1,12.0,13.0,0.0
0,0,2,8.0,11.0,0.0
454,13640,3,13.0,16.0,0.0
0,29,1,0.0,15.0,0.0
246,7398,3,1.0,16.0,1.0
0,29,1,17.0,13.0,0.0
448,13457,3,16.0,13.0,0.0
1,30,1,12.0,2.0,1.0
0,29,1,12.0,17.0,0.0
0,29,1,18.0,5.0,0.0
0,29,1,10.0,17.0,0.0
0,29,1,10.0,15.0,0.0
212,6364,3,1.0,15.0,1.0
0,0,3,12.0,13.0,1.0
308,9240,2,13.0,2.0,1.0
0,29,1,14.0,15.0,1.0
0,29,1,14.0,10.0,0.0
451,13548,3,2.0,11.0,0.0
277,8314,3,18.0,13.0,1.0
1,30,1,14.0,3.0,0.0
0,29,1,16.0,2.0,0.0
445,13363,2,10.0,3.0,0.0
448,13457,3,17.0,13.0,0.0
1,30,1,18.0,9.0,0.0
0,29,1,3.0,16.0,0.0
451,13535,3,12.0,15.0,0.0
0,29,1,16.0,10.0,0.0
286,8590,2,12.0,6.0,1.0
298,8962,2,12.0,16.0,0.0
0,29,1,16.0,0.0,0.0
0,29,1,17.0,12.0,0.0
0,29,1,4.0,1.0,0.0
446,13387,3,13.0,16.0,0.0
303,9117,1,18.0,10.0,1.0
0,29,1,14.0,17.0,0.0
451,13533,3,0.0,16.0,0.0
449,13474,3,10.0,16.0,0.0
447,13423,2,17.0,13.0,0.0
0,0,2,4.0,0.0,1.0
0,29,1,9.0,17.0,0.0
298,8968,1,1.0,12.0,1.0
0,29,1,12.0,17.0,0.0
335,10071,2,0.0,6.0,0.0
453,13616,3,12.0,15.0,0.0
451,13539,3,16.0,13.0,0.0
313,9405,3,9.0,15.0,1.0
450,13525,3,15.0,16.0,0.0
333,10001,2,17.0,14.0,0.0
0,29,1,4.0,1.0,0.0
310,9322,3,1.0,11.0,1.0
267,8011,2,13.0,5.0,1.0
288,8660,3,12.0,13.0,1.0
298,8962,2,12.0,1.0,0.0
0,29,1,14.0,1.0,0.0
440,13215,2,6.0,0.0,0.0
453,13615,3,3.0,15.0,0.0
439,13188,3,15.0,16.0,0.0
0,29,1,16.0,13.0,0.0
1,30,1,16.0,14.0,0.0
1,30,1,17.0,13.0,0.0
301,9054,2,14.0,7.0,0.0
0,29,1,16.0,0.0,0.0
293,8805,2,2.0,3.0,1.0
545,16351,2,14.0,16.0,1.0
307,9211,3,16.0,13.0,1.0
273,8194,1,5.0,1.0,1.0
453,13616,3,12.0,15.0,0.0
267,8033,2,5.0,12.0,1.0
449,13491,2,18.0,14.0,0.0
1,30,1,10.0,11.0,0.0
447,13438,3,2.0,16.0,0.0
264,7945,3,10.0,13.0,1.0
298,8942,1,3.0,15.0,1.0
311,9338,3,11.0,16.0,1.0
0,14,1,16.0,0.0,0.0
255,7672,2,5.0,12.0,1.0
273,8196,3,17.0,13.0,1.0
0,29,1,14.0,3.0,0.0
449,13474,3,13.0,16.0,0.0
1,30,1,18.0,9.0,0.0
446,13388,3,2.0,16.0,0.0
323,9701,3,12.0,13.0,1.0
0,29,1,15.0,1.0,0.0
137,4124,3,2.0,16.0,1.0
225,6750,2,17.0,0.0,1.0
1,30,1,1.0,14.0,0.0
298,8950,2,0.0,4.0,0.0
0,0,1,18.0,9.0,0.0
262,7886,3,12.0,13.0,1.0
262,7867,2,5.0,15.0,1.0
333,10017,1,2.0,11.0,1.0
451,13539,3,16.0,13.0,0.0
308,9261,1,16.0,2.0,1.0
202,6086,3,1.0,15.0,1.0
0,25,1,3.0,15.0,0.0
1,30,1,18.0,13.0,0.0
0,29,1,18.0,9.0,0.0
451,13533,3,10.0,16.0,0.0
272,8168,2,14.0,16.0,1.0
1,30,1,3.0,15.0,0.0
0,0,3,3.0,13.0,1.0
456,13685,3,14.0,16.0,0.0
455,13650,3,3.0,13.0,0.0
450,13525,3,15.0,16.0,0.0
136,4088,3,14.0,16.0,1.0
562,16881,2,3.0,10.0,1.0
329,9881,2,0.0,6.0,0.0
446,13387,2,13.0,2.0,0.0
447,13438,3,2.0,16.0,0.0
1,30,1,0.0,15.0,0.0
344,10321,1,12.0,0.0,1.0
0,29,1,18.0,11.0,0.0
0,29,1,14.0,10.0,0.0
314,9447,2,13.0,6.0,0.0
318,9555,2,3.0,2.0,0.0
0,29,1,13.0,11.0,0.0
1,30,1,18.0,7.0,0.0
282,8475,1,2.0,15.0,1.0
0,29,1,16.0,16.0,0.0
440,13220,2,2.0,12.0,0.0
304,9130,1,18.0,10.0,1.0
0,29,1,12.0,17.0,0.0
0,29,1,16.0,0.0,0.0
0,29,1,12.0,17.0,0.0
451,13533,3,0.0,16.0,0.0
0,29,1,16.0,3.0,1.0
238,7155,3,2.0,13.0,1.0
0,29,1,16.0,0.0,0.0
0,29,1,16.0,14.0,0.0
231,6932,2,2.0,12.0,1.0
1,30,1,1.0,11.0,0.0
277,8314,3,12.0,13.0,1.0
301,9052,1,15.0,17.0,1.0
453,13616,3,12.0,15.0,0.0
269,8089,2,7.0,13.0,1.0
445,13360,2,2.0,12.0,0.0
1,30,1,13.0,15.0,0.0
299,8972,3,13.0,11.0,1.0
0,0,2,5.0,12.0,1.0
308,9245,3,1.0,15.0,1.0
0,29,1,1.0,14.0,0.0
12,382,3,0.0,11.0,1.0
1,30,1,17.0,10.0,0.0
297,8917,2,5.0,15.0,1.0
1,30,1,18.0,10.0,0.0
302,9073,1,12.0,17.0,1.0
1,30,1,16.0,0.0,0.0
0,29,1,10.0,13.0,0.0
0,0,3,12.0,15.0,1.0
450,13508,3,1.0,11.0,0.0
278,8351,2,17.0,13.0,1.0
0,0,3,12.0,13.0,1.0
236,7106,3,9.0,15.0,1.0
450,13525,3,10.0,16.0,0.0
223,6701,3,1.0,16.0,1.0
281,8457,2,7.0,11.0,1.0
1,30,1,17.0,17.0,0.0
1,30,1,13.0,15.0,0.0
326,9784,3,1.0,11.0,1.0
0,29,1,13.0,1.0,0.0
449,13478,3,14.0,16.0,0.0
447,13430,3,12.0,15.0,0.0
296,8909,3,10.0,13.0,1.0
278,8352,1,17.0,17.0,1.0
252,7582,2,16.0,3.0,0.0
1,30,1,16.0,10.0,0.0
269,8081,2,7.0,13.0,1.0
1,30,1,16.0,0.0,1.0
212,6364,3,1.0,15.0,1.0
451,13537,3,0.0,16.0,0.0
438,13148,2,17.0,10.0,0.0
298,8944,1,16.0,11.0,1.0
314,9439,3,1.0,15.0,1.0
448,13443,3,12.0,13.0,0.0
72,2169,2,12.0,6.0,0.0
253,7615,2,16.0,3.0,0.0
1,30,1,18.0,7.0,0.0
288,8660,3,12.0,13.0,1.0
455,13663,3,13.0,16.0,0.0
314,9423,3,1.0,15.0,1.0
1,30,1,12.0,15.0,0.0
0,29,1,5.0,17.0,0.0
449,13474,3,13.0,16.0,0.0
451,13554,3,17.0,13.0,0.0
450,13526,3,3.0,15.0,0.0
0,29,1,10.0,15.0,0.0
451,13535,3,0.0,15.0,0.0
583,17511,2,14.0,14.0,1.0
261,7838,2,1.0,11.0,1.0
0,29,1,14.0,10.0,0.0
451,13531,3,2.0,11.0,0.0
0,0,2,0.0,5.0,1.0
284,8541,1,2.0,15.0,1.0
286,8602,2,6.0,15.0,1.0
0,0,3,12.0,15.0,1.0
303,9116,2,6.0,11.0,0.0
223,6701,3,1.0,16.0,1.0
298,8942,1,3.0,15.0,1.0
314,9435,3,1.0,15.0,1.0
294,8825,3,18.0,13.0,1.0
0,29,1,12.0,15.0,0.0
1,30,1,2.0,1.0,0.0
330,9922,2,2.0,11.0,0.0
0,29,1,16.0,0.0,0.0
1,30,1,3.0,13.0,0.0
0,29,1,16.0,14.0,0.0
563,16904,2,10.0,16.0,1.0
0,0,2,15.0,17.0,1.0
311,9335,3,9.0,15.0,1.0
451,13532,3,12.0,15.0,0.0
0,29,1,17.0,12.0,0.0
307,9210,3,1.0,11.0,1.0
0,29,1,14.0,1.0,0.0
526,15796,2,1.0,17.0,1.0
0,29,1,16.0,16.0,0.0
0,0,3,1.0,16.0,1.0
447,13421,3,1.0,11.0,0.0
313,9401,2,14.0,14.0,1.0
290,8726,2,14.0,17.0,1.0
0,29,1,10.0,15.0,0.0
0,29,1,18.0,7.0,0.0
312,9376,2,7.0,3.0,1.0
297,8932,2,3.0,2.0,1.0
82,2468,2,14.0,17.0,1.0
296,8888,1,18.0,11.0,1.0
443,13308,3,0.0,15.0,0.0
0,29,1,16.0,0.0,0.0
312,9360,3,1.0,16.0,1.0
317,9535,2,2.0,3.0,0.0
1,30,1,2.0,15.0,1.0
297,8932,3,3.0,13.0,1.0
451,13531,3,13.0,16.0,0.0
0,29,1,16.0,13.0,0.0
0,18,1,12.0,1.0,0.0
1,30,1,16.0,0.0,1.0
0,29,1,17.0,13.0,0.0
0,29,1,13.0,15.0,0.0
0,29,1,16.0,0.0,0.0
431,12945,2,0.0,3.0,0.0
310,9323,2,13.0,14.0,1.0
1,30,1,16.0,0.0,0.0
0,29,1,16.0,14.0,0.0
572,17176,2,3.0,0.0,1.0
607,18236,2,12.0,6.0,1.0
0,0,3,1.0,11.0,1.0
0,29,1,10.0,15.0,0.0
448,13463,3,0.0,16.0,0.0
252,7564,2,6.0,11.0,1.0
325,9778,2,16.0,16.0,0.0
1,30,1,1.0,13.0,0.0
0,0,2,14.0,7.0,1.0
0,29,1,16.0,14.0,0.0
557,16724,2,0.0,5.0,0.0
280,8407,3,1.0,16.0,1.0
451,13538,3,2.0,11.0,0.0
421,12654,2,3.0,10.0,0.0
0,29,1,10.0,15.0,0.0
446,13385,3,0.0,15.0,0.0
0,0,3,3.0,13.0,1.0
1,30,1,1.0,14.0,0.0
1,30,1,18.0,9.0,0.0
313,9418,3,2.0,13.0,1.0
250,7519,2,4.0,0.0,1.0
251,7541,2,13.0,11.0,1.0
0,29,1,12.0,0.0,1.0
300,9016,1,0.0,15.0,1.0
308,9242,3,1.0,16.0,1.0
281,8452,2,10.0,16.0,1.0
0,0,2,18.0,11.0,1.0
447,13421,3,3.0,13.0,0.0
0,29,1,16.0,10.0,0.0
303,9105,2,17.0,0.0,0.0
0,29,1,14.0,3.0,0.0
312,9389,3,9.0,15.0,1.0
0,29,1,14.0,16.0,0.0
446,13388,3,3.0,15.0,0.0
450,13525,3,15.0,16.0,0.0
0,29,1,12.0,2.0,0.0
398,11961,2,16.0,2.0,0.0
212,6364,3,1.0,15.0,1.0
1,30,1,12.0,1.0,0.0
264,7929,2,7.0,11.0,0.0
0,29,1,10.0,15.0,0.0
1,30,1,12.0,10.0,0.0
1,30,1,10.0,17.0,0.0
451,13555,3,10.0,13.0,0.0
0,0,2,10.0,13.0,1.0
0,0,1,12.0,2.0,1.0
1,30,1,18.0,10.0,0.0
530,15913,2,4.0,0.0,1.0
0,29,1,12.0,2.0,0.0
1,30,1,17.0,10.0,0.0
326,9784,3,0.0,11.0,1.0
0,29,1,12.0,0.0,0.0
332,9988,2,13.0,13.0,0.0
317,9516,3,2.0,11.0,1.0
0,28,1,14.0,10.0,0.0
300,9008,3,13.0,11.0,1.0
0,0,2,17.0,0.0,1.0
1,30,1,12.0,15.0,0.0
0,29,1,16.0,12.0,0.0
616,18496,2,12.0,4.0,1.0
0,29,1,16.0,2.0,0.0
276,8293,2,14.0,16.0,1.0
218,6549,2,17.0,10.0,1.0
179,5387,3,13.0,11.0,1.0
0,29,1,9.0,17.0,0.0
448,13459,2,14.0,1.0,0.0
0,29,1,12.0,1.0,0.0
307,9225,3,12.0,13.0,1.0
202,6086,3,1.0,15.0,1.0
447,13438,3,2.0,16.0,0.0
545,16362,2,7.0,11.0,0.0
0,29,1,18.0,11.0,0.0
1,30,1,2.0,11.0,0.0
308,9256,3,1.0,16.0,1.0
